jobpostingID,title,avg_salary,skill,city,state,companyName,size,revenue,industry,sector
65,"Senior Data Analyst",42500,sas,Fayetteville,AR,"UAMS Medical Center","51 to 200 Employees","$500 million to $1 billion (USD)","Health Care Services & Hospitals","Health Care"
66,"Data Analyst - NWA Apprenticeship",-1,communication,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,excel,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,oracle,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,"power bi",Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,problem-solving,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,sap,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,sas,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,sql,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
66,"Data Analyst - NWA Apprenticeship",-1,tableau,Rogers,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
67,"Customer Supply Chain Data Analyst",47500,excel,Rogers,AR,"Ageatia Technology Consultancy Services","51 to 200 Employees","$50 to $100 million (USD)","Staffing & Outsourcing","Business Services"
67,"Customer Supply Chain Data Analyst",47500,sap,Rogers,AR,"Ageatia Technology Consultancy Services","51 to 200 Employees","$50 to $100 million (USD)","Staffing & Outsourcing","Business Services"
67,"Customer Supply Chain Data Analyst",47500,sas,Rogers,AR,"Ageatia Technology Consultancy Services","51 to 200 Employees","$50 to $100 million (USD)","Staffing & Outsourcing","Business Services"
68,"Lead Data Analyst – Medicare Risk Adjustment",95500,aws,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
68,"Lead Data Analyst – Medicare Risk Adjustment",95500,communication,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
68,"Lead Data Analyst – Medicare Risk Adjustment",95500,excel,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
68,"Lead Data Analyst – Medicare Risk Adjustment",95500,java,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
68,"Lead Data Analyst – Medicare Risk Adjustment",95500,sas,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
68,"Lead Data Analyst – Medicare Risk Adjustment",95500,sql,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
69,"Customer Data Management Developer/Analyst",54500,python,"Little Rock",AR,Dillard's,"10000+ Employees","$5 to $10 billion (USD)","Department, Clothing, & Shoe Stores",Retail
70,"Data Analyst, ENT Clinic, Associate's in related field & 1yr statistical database exp. req., Full-Time 40 hours/week, 8:00am-4:30pm",40000,aws,"Little Rock",AR,"Arkansas Children's","1001 to 5000 Employees","$500 million to $1 billion (USD)","Health Care Services & Hospitals","Health Care"
70,"Data Analyst, ENT Clinic, Associate's in related field & 1yr statistical database exp. req., Full-Time 40 hours/week, 8:00am-4:30pm",40000,communication,"Little Rock",AR,"Arkansas Children's","1001 to 5000 Employees","$500 million to $1 billion (USD)","Health Care Services & Hospitals","Health Care"
70,"Data Analyst, ENT Clinic, Associate's in related field & 1yr statistical database exp. req., Full-Time 40 hours/week, 8:00am-4:30pm",40000,excel,"Little Rock",AR,"Arkansas Children's","1001 to 5000 Employees","$500 million to $1 billion (USD)","Health Care Services & Hospitals","Health Care"
70,"Data Analyst, ENT Clinic, Associate's in related field & 1yr statistical database exp. req., Full-Time 40 hours/week, 8:00am-4:30pm",40000,sas,"Little Rock",AR,"Arkansas Children's","1001 to 5000 Employees","$500 million to $1 billion (USD)","Health Care Services & Hospitals","Health Care"
71,"Data Analyst, ENT Clinic, Associate's in related field & 1yr statistical database exp. req., Full-Time 40 hours/week, 8:00am-4:30pm",40000,Unknown,"Little Rock",AR,"Arkansas Children's","1001 to 5000 Employees","$500 million to $1 billion (USD)","Health Care Services & Hospitals","Health Care"
72,"Senior Data Analyst - Tech (Health & Wellness)",94500,sql,Bentonville,AR,Walmart,Unknown,Unknown,Unknown,Unknown
73,"Senior Data Analyst - Tech",94500,Unknown,Bentonville,AR,Walmart,Unknown,Unknown,Unknown,Unknown
74,"Senior Data Analyst",-1,agile,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,aws,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,communication,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,excel,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,"power bi",Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,problem-solving,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,python,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,sql,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
74,"Senior Data Analyst",-1,tableau,Unknown,AR,"Change Healthcare","10000+ Employees",Unknown,"IT Services","Information Technology"
75,"Data Analyst - NEA Apprenticeship",-1,communication,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,excel,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,oracle,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,"power bi",Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,problem-solving,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,sap,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,sas,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,sql,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
75,"Data Analyst - NEA Apprenticeship",-1,tableau,Jonesboro,AR,"Arkansas Center for Data Sciences",Unknown,Unknown,Unknown,Unknown
76,"Senior Data Analyst",58500,agile,"Siloam Springs",AR,"Simmons Foods","1001 to 5000 Employees","$1 to $2 billion (USD)","Food & Beverage Manufacturing",Manufacturing
76,"Senior Data Analyst",58500,communication,"Siloam Springs",AR,"Simmons Foods","1001 to 5000 Employees","$1 to $2 billion (USD)","Food & Beverage Manufacturing",Manufacturing
76,"Senior Data Analyst",58500,excel,"Siloam Springs",AR,"Simmons Foods","1001 to 5000 Employees","$1 to $2 billion (USD)","Food & Beverage Manufacturing",Manufacturing
77,"Lead Medicare Stars Data Analyst",89500,aws,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
77,"Lead Medicare Stars Data Analyst",89500,communication,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
77,"Lead Medicare Stars Data Analyst",89500,excel,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
77,"Lead Medicare Stars Data Analyst",89500,powerpoint,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
77,"Lead Medicare Stars Data Analyst",89500,sas,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
77,"Lead Medicare Stars Data Analyst",89500,sql,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
77,"Lead Medicare Stars Data Analyst",89500,tableau,"Little Rock",AR,"Arkansas Blue Cross and Blue Shield","1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
78,"Data Quality Analyst",76500,communication,Tempe,AZ,IntraEdge,"501 to 1000 Employees","$50 to $100 million (USD)","IT Services","Information Technology"
79,"Data Warehouse Analyst III",113500,"power bi",Phoenix,AZ,"Desert Financial Credit Union","1001 to 5000 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
79,"Data Warehouse Analyst III",113500,python,Phoenix,AZ,"Desert Financial Credit Union","1001 to 5000 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
79,"Data Warehouse Analyst III",113500,sas,Phoenix,AZ,"Desert Financial Credit Union","1001 to 5000 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
80,"Data Analyst (Entry)",45000,excel,Tucson,AZ,"Envision LLC","201 to 500 Employees","$25 to $50 million (USD)","Staffing & Outsourcing","Business Services"
80,"Data Analyst (Entry)",45000,"power bi",Tucson,AZ,"Envision LLC","201 to 500 Employees","$25 to $50 million (USD)","Staffing & Outsourcing","Business Services"
80,"Data Analyst (Entry)",45000,tableau,Tucson,AZ,"Envision LLC","201 to 500 Employees","$25 to $50 million (USD)","Staffing & Outsourcing","Business Services"
81,"Data Analyst",46000,"power bi",Phoenix,AZ,"Make-A-Wish Foundation of America","1001 to 5000 Employees","$100 to $500 million (USD)","Social Assistance",Non-Profit
81,"Data Analyst",46000,sql,Phoenix,AZ,"Make-A-Wish Foundation of America","1001 to 5000 Employees","$100 to $500 million (USD)","Social Assistance",Non-Profit
82,"Data Quality Analyst Lead",108000,agile,Waddell,AZ,USAA,"10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
82,"Data Quality Analyst Lead",108000,excel,Waddell,AZ,USAA,"10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
82,"Data Quality Analyst Lead",108000,sas,Waddell,AZ,USAA,"10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
82,"Data Quality Analyst Lead",108000,sql,Waddell,AZ,USAA,"10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
83,"Data Analyst Intern",-1,communication,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
83,"Data Analyst Intern",-1,excel,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
83,"Data Analyst Intern",-1,java,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
83,"Data Analyst Intern",-1,oracle,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
83,"Data Analyst Intern",-1,python,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
83,"Data Analyst Intern",-1,sql,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
83,"Data Analyst Intern",-1,tableau,Scottsdale,AZ,PayPal,Unknown,Unknown,Unknown,Unknown
84,"Staff Business Data Analyst",85500,agile,Tucson,AZ,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
84,"Staff Business Data Analyst",85500,aws,Tucson,AZ,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
84,"Staff Business Data Analyst",85500,communication,Tucson,AZ,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
84,"Staff Business Data Analyst",85500,python,Tucson,AZ,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
84,"Staff Business Data Analyst",85500,sql,Tucson,AZ,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
84,"Staff Business Data Analyst",85500,tableau,Tucson,AZ,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
85,"Data Analyst, Technical Operations",48500," r ",Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
85,"Data Analyst, Technical Operations",48500,excel,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
85,"Data Analyst, Technical Operations",48500,java,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
85,"Data Analyst, Technical Operations",48500,powerpoint,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
85,"Data Analyst, Technical Operations",48500,python,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
85,"Data Analyst, Technical Operations",48500,sas,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
85,"Data Analyst, Technical Operations",48500,sql,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
86,"Data Analyst, Technical Operations",48500,Unknown,Tucson,AZ,"Accelerate Diagnostics",Unknown,Unknown,Unknown,Unknown
87,"Data Analyst",-1,communication,Scottsdale,AZ,"Apex Systems","1001 to 5000 Employees","$2 to $5 billion (USD)","Staffing & Outsourcing","Business Services"
87,"Data Analyst",-1,sql,Scottsdale,AZ,"Apex Systems","1001 to 5000 Employees","$2 to $5 billion (USD)","Staffing & Outsourcing","Business Services"
88,"Data Analyst",-1,sql,Scottsdale,AZ,Collabera,"10000+ Employees","$500 million to $1 billion (USD)","IT Services","Information Technology"
89,"Data Analyst",39000,problem-solving,Phoenix,AZ,MDSL,"501 to 1000 Employees","$100 to $500 million (USD)","Enterprise Software & Network Solutions","Information Technology"
89,"Data Analyst",39000,sap,Phoenix,AZ,MDSL,"501 to 1000 Employees","$100 to $500 million (USD)","Enterprise Software & Network Solutions","Information Technology"
90,"Data Analyst",74500,communication,Chandler,AZ,"Rogers Corporation","1001 to 5000 Employees","$500 million to $1 billion (USD)","Electrical & Electronic Manufacturing",Manufacturing
90,"Data Analyst",74500,excel,Chandler,AZ,"Rogers Corporation","1001 to 5000 Employees","$500 million to $1 billion (USD)","Electrical & Electronic Manufacturing",Manufacturing
90,"Data Analyst",74500,sap,Chandler,AZ,"Rogers Corporation","1001 to 5000 Employees","$500 million to $1 billion (USD)","Electrical & Electronic Manufacturing",Manufacturing
91,"Data Analyst",50500,excel,Tucson,AZ,"University of Arizona","10000+ Employees","$1 to $2 billion (USD)","Colleges & Universities",Education
91,"Data Analyst",50500,problem-solving,Tucson,AZ,"University of Arizona","10000+ Employees","$1 to $2 billion (USD)","Colleges & Universities",Education
92,"Operations Data Analyst",56000,communication,Tempe,AZ,Shutterfly,"1001 to 5000 Employees","$1 to $2 billion (USD)",Internet,"Information Technology"
92,"Operations Data Analyst",56000,python,Tempe,AZ,Shutterfly,"1001 to 5000 Employees","$1 to $2 billion (USD)",Internet,"Information Technology"
92,"Operations Data Analyst",56000,tableau,Tempe,AZ,Shutterfly,"1001 to 5000 Employees","$1 to $2 billion (USD)",Internet,"Information Technology"
93,"Business/Data Analyst Intern: 2021 (CIO)",-1,agile,Phoenix,AZ,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
93,"Business/Data Analyst Intern: 2021 (CIO)",-1,problem-solving,Phoenix,AZ,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
94,"Data Analyst",67500,communication,Phoenix,AZ,"Caris Life Sciences","201 to 500 Employees","$50 to $100 million (USD)","Research & Development","Business Services"
